id,Topic,Time,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,Trend,predict,Max_LogisticRegression_predict,Max_DecisionTree_predict,Max_GaussianProcess_predict,Max_KNeighbors_predict,Max_MLP_predict,Max_LinearSVC_predict,Max_PassiveAgressive_predict,Max_BernoulliNB_predict,Max_BaggingAndKNeighbours_predict,Max_GaussianNB_predict,Max_NearestCentroid_predict,Max_RandomForest_predict,Max_AdaBoostDecisionTree_predict,Max_ExtraTree_predict,Max_SGD_predict,Max_LabelPropagation_predict,Max_GradientBoosting_predict,Max_Ridge_predict
1272,#votepalitchoke,20171007-131600,6.3199392,8.843347608,8.529115554,7.183078954,5.544287274,3.695702009,1.158210297,1.115676643,1.606233767,2.199625437,2.193667003,2.168259088,2.160855631,1.89754666,1.007838394,1.175863919,1.400679755,1.405310296,0.966045991,1.194397352,1.927772603,1.518233827,1.747808711,1.755038102,1.49233497,1.717413581,2.800890008,2.522715414,2.892284287,3.566382355,3.233688615,2.939931061,2.954319056,2.924985341,2.664003303,2.016554471,1.210564071,1.061703369,0.856848265,0.299173097,0.148428822,0.149406572,0.150364778,0.141994633,0.269790474,0.788726586,0.925531217,1.235005904,1.592852857,2.175656444,1.78933822,1.782198038,1.599820582,1.241177435,0.52934474,0.522845004,0.392602711,0.401213406,0.271224675,0.598950838,0.603415146,1.128832339,0.992126062,1.767916933,2.213837718,2.426804943,2.047786057,2.049481119,1.272960676,0.666275992,0.477263519,0.508065815,0.511514683,0.675709641,0.690093543,1.188943862,1.935867672,2.108603268,1.945119095,2.178894495,1.706383183,1.20083337,1.437918174,1.434139323,1.973502985,1.7915766,1.555025283,1.580351951,2.044892709,1.81292492,2.002368105,0,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000
1273,#jenniferlawrence,20171103-201000,-2.66E-15,-2.66E-15,-2.66E-15,-2.66E-15,2.099073474,5.151006926,11.15816926,11.15816926,11.15816926,12.16373301,12.2537296,6.246567266,8.112623084,10.00044041,6.895803179,5.578939336,5.603435201,5.543121735,3.655304408,3.655304408,5.761371373,9.711326803,7.905584452,9.582015632,9.602682017,7.16950269,6.858846719,6.858846719,5.18241554,5.161749155,3.663795325,1.548572817,1.566205639,3.100406959,3.100406959,6.463031201,6.432580784,7.86585066,6.331649341,6.331649341,2.969025098,1.450902699,4.44E-16,4.44E-16,1.412011018,2.836966341,4.224285957,5.624132136,5.624132136,4.212121118,2.787165795,1.399846179,3.078670358,6.184726906,6.184726906,6.184726906,9.16181803,7.422491593,5.602028282,10.1422638,14.72009955,11.74300843,12.3347367,11.59394524,8.231986782,3.654151034,3.654151034,1.72307884,1.178277062,-4.44E-16,2.606404908,5.232871915,5.232871915,5.232871915,6.350905395,4.87092445,2.244457443,2.244457443,4.785320044,6.217533696,5.093568522,6.195460865,7.305520404,4.764657802,2.21441067,6.157515623,9.030074576,7.920015037,7.920015037,89.01461724,166.7364244,1,1,1,1000,1000,1000,1000,1000,1,1000,1000,1000,1000,1000,1000,1,1000,0,1,1000
1274,#_‹æ§˜_®ãƒ–_©ãƒ³ãƒ,20171007-012200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.2636647,226.1484959,239.5486137,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1275,#_‹æ§˜_®ãƒ–_©ãƒ³ãƒ,20171007-042400,240.9443247,240.9971522,108.029799,16.60823277,5.246182339,4.314359329,4.681738125,4.452284412,4.165264442,2.583844389,2.731359796,3.057074346,2.158391882,3.146544657,2.911935213,3.207315063,3.294132731,4.527473107,3.429747436,3.218606202,2.322328288,1.803007556,1.596252319,3.064894538,3.327298888,3.84164747,3.599935674,3.149695786,2.639116323,2.977730245,2.727214484,2.720989879,2.226223606,1.574029785,1.034011783,0.910707159,1.204413897,1.636517097,1.620290038,1.692541206,1.680336322,1.476241209,0.94481526,0.590088008,0.50402809,0.694259436,1.059926289,1.333420827,1.841784663,2.201062497,2.471088169,2.665074375,2.542857321,2.323888298,2.600241184,2.055851696,1.46634555,1.166392336,1.084358455,0.391138512,0.79800908,1.140769344,1.191170324,1.431827939,2.075658432,1.808490296,1.537588817,1.757206363,1.582490475,1.20690786,1.066248466,1.138674229,0.982464418,0.758889257,1.181716899,1.475792043,1.251879908,1.396354,1.523755742,1.014453983,0.715477288,0.996437589,1.146053031,1.014999488,0.941193974,1.069359466,0.851255503,0.611764381,0.604377813,0.655457265,0.812699576,0,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0
1276,#_‹æ§˜_®ãƒ–_©ãƒ³ãƒ,20171007-072600,1.194050295,1.169638646,1.217636441,1.144088213,0.972639729,0.552568289,0.495747539,0.500616058,0.995264453,1.16857554,1.313547991,1.230383549,1.345574062,0.980321707,0.64837903,0.514100326,1.021649421,1.510473052,1.519324226,1.518241697,1.681329271,1.71095396,1.125017453,1.316518933,1.423750627,1.431778239,1.460455785,1.461696811,1.164561102,1.169422963,1.175023678,0.712218224,0.871543503,1.020177754,1.181426422,1.040165258,1.195075609,1.046534836,0.781720994,0.636049334,0.806715229,1.192146512,1.070297598,1.360599626,1.349834696,1.522711468,0.873944109,1.158899659,1.354868191,1.379144915,1.618132488,1.619700253,2.071620946,2.098396335,2.09059702,1.530384318,2.524174631,2.115393797,1.600415753,1.620736976,1.818197358,1.600477839,2.278691958,2.278744866,2.279777806,2.098478676,1.323487111,0.672426773,0.835711648,0.842747912,1.512138197,2.100973075,1.745106916,2.407403495,2.411959292,1.59122822,1.000491585,1.403709243,0.748046794,0.751244933,0.934230398,1.343610805,1.120020743,1.364015695,1.194278052,1.186948412,0.777682877,1.008427046,1.017190576,1.014883586,1.026110955,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1277,#_°ãƒ†_¼ãƒž_½ãƒ³ã‚_20171007-012200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.2636647,226.1484959,239.5486137,1,1000,1000,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1000,1000,1000,1000,
1278,#_°ãƒ†_¼ãƒž_½ãƒ³ã‚_20171007-042400,240.9443247,240.9971522,108.029799,16.60823277,5.246182339,4.314359329,4.681738125,4.452284412,4.165264442,2.583844389,2.731359796,3.057074346,2.158391882,3.146544657,2.911935213,3.207315063,3.294132731,4.527473107,3.429747436,3.218606202,2.322328288,1.803007556,1.596252319,3.064894538,3.327298888,3.84164747,3.599935674,3.149695786,2.639116323,2.977730245,2.727214484,2.720989879,2.226223606,1.574029785,1.034011783,0.910707159,1.204413897,1.636517097,1.620290038,1.692541206,1.680336322,1.476241209,0.94481526,0.590088008,0.50402809,0.694259436,1.059926289,1.333420827,1.841784663,2.201062497,2.471088169,2.665074375,2.542857321,2.323888298,2.600241184,2.055851696,1.46634555,1.166392336,1.084358455,0.391138512,0.79800908,1.140769344,1.191170324,1.431827939,2.075658432,1.808490296,1.537588817,1.757206363,1.582490475,1.20690786,1.066248466,1.138674229,0.982464418,0.758889257,1.181716899,1.475792043,1.251879908,1.396354,1.523755742,1.014453983,0.715477288,0.996437589,1.146053031,1.014999488,0.941193974,1.069359466,0.851255503,0.611764381,0.604377813,0.655457265,0.812699576,0,1000,1000,1000,1000,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,
1279,#_°ãƒ†_¼ãƒž_½ãƒ³ã‚_20171007-072600,1.194050295,1.169638646,1.217636441,1.144088213,0.972639729,0.552568289,0.495747539,0.500616058,0.995264453,1.16857554,1.313547991,1.230383549,1.345574062,0.980321707,0.64837903,0.514100326,1.021649421,1.510473052,1.519324226,1.518241697,1.681329271,1.71095396,1.125017453,1.316518933,1.423750627,1.431778239,1.460455785,1.461696811,1.164561102,1.169422963,1.175023678,0.712218224,0.871543503,1.020177754,1.181426422,1.040165258,1.195075609,1.046534836,0.781720994,0.636049334,0.806715229,1.192146512,1.070297598,1.360599626,1.349834696,1.522711468,0.873944109,1.158899659,1.354868191,1.379144915,1.618132488,1.619700253,2.071620946,2.098396335,2.09059702,1.530384318,2.524174631,2.115393797,1.600415753,1.620736976,1.818197358,1.600477839,2.278691958,2.278744866,2.279777806,2.098478676,1.323487111,0.672426773,0.835711648,0.842747912,1.512138197,2.100973075,1.745106916,2.407403495,2.411959292,1.59122822,1.000491585,1.403709243,0.748046794,0.751244933,0.934230398,1.343610805,1.120020743,1.364015695,1.194278052,1.186948412,0.777682877,1.008427046,1.017190576,1.014883586,1.026110955,0,1000,1000,1000,1000,0,1000,1000,1000,1000,0,1000,1000,0,1000,1000,1000,1000,1000,1000,
1280,#è¥¿é‡Ž_«ãƒŠ,20171007-012200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.2636647,226.1484959,239.5486137,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1281,#è¥¿é‡Ž_«ãƒŠ,20171007-042400,240.9443247,240.9971522,108.029799,16.60823277,5.246182339,4.314359329,4.681738125,4.452284412,4.165264442,2.583844389,2.731359796,3.057074346,2.158391882,3.146544657,2.911935213,3.207315063,3.294132731,4.527473107,3.429747436,3.218606202,2.322328288,1.803007556,1.596252319,3.064894538,3.327298888,3.84164747,3.599935674,3.149695786,2.639116323,2.977730245,2.727214484,2.720989879,2.226223606,1.574029785,1.034011783,0.910707159,1.204413897,1.636517097,1.620290038,1.692541206,1.680336322,1.476241209,0.94481526,0.590088008,0.50402809,0.694259436,1.059926289,1.333420827,1.841784663,2.201062497,2.471088169,2.665074375,2.542857321,2.323888298,2.600241184,2.055851696,1.46634555,1.166392336,1.084358455,0.391138512,0.79800908,1.140769344,1.191170324,1.431827939,2.075658432,1.808490296,1.537588817,1.757206363,1.582490475,1.20690786,1.066248466,1.138674229,0.982464418,0.758889257,1.181716899,1.475792043,1.251879908,1.396354,1.523755742,1.014453983,0.715477288,0.996437589,1.146053031,1.014999488,0.941193974,1.069359466,0.851255503,0.611764381,0.604377813,0.655457265,0.812699576,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1282,#è¥¿é‡Ž_«ãƒŠ,20171007-072600,1.194050295,1.169638646,1.217636441,1.144088213,0.972639729,0.552568289,0.495747539,0.500616058,0.995264453,1.16857554,1.313547991,1.230383549,1.345574062,0.980321707,0.64837903,0.514100326,1.021649421,1.510473052,1.519324226,1.518241697,1.681329271,1.71095396,1.125017453,1.316518933,1.423750627,1.431778239,1.460455785,1.461696811,1.164561102,1.169422963,1.175023678,0.712218224,0.871543503,1.020177754,1.181426422,1.040165258,1.195075609,1.046534836,0.781720994,0.636049334,0.806715229,1.192146512,1.070297598,1.360599626,1.349834696,1.522711468,0.873944109,1.158899659,1.354868191,1.379144915,1.618132488,1.619700253,2.071620946,2.098396335,2.09059702,1.530384318,2.524174631,2.115393797,1.600415753,1.620736976,1.818197358,1.600477839,2.278691958,2.278744866,2.279777806,2.098478676,1.323487111,0.672426773,0.835711648,0.842747912,1.512138197,2.100973075,1.745106916,2.407403495,2.411959292,1.59122822,1.000491585,1.403709243,0.748046794,0.751244933,0.934230398,1.343610805,1.120020743,1.364015695,1.194278052,1.186948412,0.777682877,1.008427046,1.017190576,1.014883586,1.026110955,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000
1283,#_«ãƒŠ_„_“,20171007-012200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.2636647,226.1484959,239.5486137,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1
1284,#_«ãƒŠ_„_“,20171007-042400,240.9443247,240.9971522,108.029799,16.60823277,5.246182339,4.314359329,4.681738125,4.452284412,4.165264442,2.583844389,2.731359796,3.057074346,2.158391882,3.146544657,2.911935213,3.207315063,3.294132731,4.527473107,3.429747436,3.218606202,2.322328288,1.803007556,1.596252319,3.064894538,3.327298888,3.84164747,3.599935674,3.149695786,2.639116323,2.977730245,2.727214484,2.720989879,2.226223606,1.574029785,1.034011783,0.910707159,1.204413897,1.636517097,1.620290038,1.692541206,1.680336322,1.476241209,0.94481526,0.590088008,0.50402809,0.694259436,1.059926289,1.333420827,1.841784663,2.201062497,2.471088169,2.665074375,2.542857321,2.323888298,2.600241184,2.055851696,1.46634555,1.166392336,1.084358455,0.391138512,0.79800908,1.140769344,1.191170324,1.431827939,2.075658432,1.808490296,1.537588817,1.757206363,1.582490475,1.20690786,1.066248466,1.138674229,0.982464418,0.758889257,1.181716899,1.475792043,1.251879908,1.396354,1.523755742,1.014453983,0.715477288,0.996437589,1.146053031,1.014999488,0.941193974,1.069359466,0.851255503,0.611764381,0.604377813,0.655457265,0.812699576,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1285,#_«ãƒŠ_„_“,20171007-072600,1.194050295,1.169638646,1.217636441,1.144088213,0.972639729,0.552568289,0.495747539,0.500616058,0.995264453,1.16857554,1.313547991,1.230383549,1.345574062,0.980321707,0.64837903,0.514100326,1.021649421,1.510473052,1.519324226,1.518241697,1.681329271,1.71095396,1.125017453,1.316518933,1.423750627,1.431778239,1.460455785,1.461696811,1.164561102,1.169422963,1.175023678,0.712218224,0.871543503,1.020177754,1.181426422,1.040165258,1.195075609,1.046534836,0.781720994,0.636049334,0.806715229,1.192146512,1.070297598,1.360599626,1.349834696,1.522711468,0.873944109,1.158899659,1.354868191,1.379144915,1.618132488,1.619700253,2.071620946,2.098396335,2.09059702,1.530384318,2.524174631,2.115393797,1.600415753,1.620736976,1.818197358,1.600477839,2.278691958,2.278744866,2.279777806,2.098478676,1.323487111,0.672426773,0.835711648,0.842747912,1.512138197,2.100973075,1.745106916,2.407403495,2.411959292,1.59122822,1.000491585,1.403709243,0.748046794,0.751244933,0.934230398,1.343610805,1.120020743,1.364015695,1.194278052,1.186948412,0.777682877,1.008427046,1.017190576,1.014883586,1.026110955,0,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1,1000,1000,0,1000,1000,1000,1000,1000
1286,#_¹ã‚¿ãƒƒ_•,20171007-012200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.2636647,226.1484959,239.5486137,1,1000,1000,1000,1000,1000,1000,1000,1000,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1287,#_¹ã‚¿ãƒƒ_•,20171007-042400,240.9443247,240.9971522,108.029799,16.60823277,5.246182339,4.314359329,4.681738125,4.452284412,4.165264442,2.583844389,2.731359796,3.057074346,2.158391882,3.146544657,2.911935213,3.207315063,3.294132731,4.527473107,3.429747436,3.218606202,2.322328288,1.803007556,1.596252319,3.064894538,3.327298888,3.84164747,3.599935674,3.149695786,2.639116323,2.977730245,2.727214484,2.720989879,2.226223606,1.574029785,1.034011783,0.910707159,1.204413897,1.636517097,1.620290038,1.692541206,1.680336322,1.476241209,0.94481526,0.590088008,0.50402809,0.694259436,1.059926289,1.333420827,1.841784663,2.201062497,2.471088169,2.665074375,2.542857321,2.323888298,2.600241184,2.055851696,1.46634555,1.166392336,1.084358455,0.391138512,0.79800908,1.140769344,1.191170324,1.431827939,2.075658432,1.808490296,1.537588817,1.757206363,1.582490475,1.20690786,1.066248466,1.138674229,0.982464418,0.758889257,1.181716899,1.475792043,1.251879908,1.396354,1.523755742,1.014453983,0.715477288,0.996437589,1.146053031,1.014999488,0.941193974,1.069359466,0.851255503,0.611764381,0.604377813,0.655457265,0.812699576,0,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1288,#_¹ã‚¿ãƒƒ_•,20171007-072600,1.194050295,1.169638646,1.217636441,1.144088213,0.972639729,0.552568289,0.495747539,0.500616058,0.995264453,1.16857554,1.313547991,1.230383549,1.345574062,0.980321707,0.64837903,0.514100326,1.021649421,1.510473052,1.519324226,1.518241697,1.681329271,1.71095396,1.125017453,1.316518933,1.423750627,1.431778239,1.460455785,1.461696811,1.164561102,1.169422963,1.175023678,0.712218224,0.871543503,1.020177754,1.181426422,1.040165258,1.195075609,1.046534836,0.781720994,0.636049334,0.806715229,1.192146512,1.070297598,1.360599626,1.349834696,1.522711468,0.873944109,1.158899659,1.354868191,1.379144915,1.618132488,1.619700253,2.071620946,2.098396335,2.09059702,1.530384318,2.524174631,2.115393797,1.600415753,1.620736976,1.818197358,1.600477839,2.278691958,2.278744866,2.279777806,2.098478676,1.323487111,0.672426773,0.835711648,0.842747912,1.512138197,2.100973075,1.745106916,2.407403495,2.411959292,1.59122822,1.000491585,1.403709243,0.748046794,0.751244933,0.934230398,1.343610805,1.120020743,1.364015695,1.194278052,1.186948412,0.777682877,1.008427046,1.017190576,1.014883586,1.026110955,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1289,#a_r_muhsin,20180128-055200,-3.11E-15,-3.11E-15,-3.11E-15,-3.11E-15,-3.11E-15,-3.11E-15,-3.11E-15,-3.11E-15,0.973684681,1.960512401,1.960512401,1.960512401,2.921653081,1.957686964,1.932275526,2.869197536,3.818353514,4.956286307,7.072755077,6.111338794,5.174416784,4.225260807,2.126187333,0.902625871,1.816665299,2.708366023,3.611224584,3.611224584,2.708598713,1.794559285,2.902636608,4.02432105,10.99488165,14.20153352,16.04710793,14.0536725,12.80663494,6.596948843,5.047362826,3.99304384,4.731479611,4.633335667,4.498462061,4.435904807,4.286683087,3.558878378,3.547025613,2.925358698,1.939146049,1.312305848,2.720287495,2.662016367,3.272420991,2.66412504,2.648931533,1.22397621,0.614738608,-6.77E-15,-6.77E-15,2.217720695,2.847380386,3.445899023,4.029381847,6.137486826,37.45904881,43.06714993,64.47669561,67.70654456,69.24361334,39.36812599,36.63770692,18.15431166,14.34097989,10.69580613,7.032010803,3.812590635,0.288786104,0.576718514,0.576718514,0.576718514,0.288796943,0.287932409,-1.51E-14,0.285224587,1.745586258,2.680506447,2.848992309,5.998855746,7.034049193,6.426070407,5.650568114,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1000,1000,1000,1000
1290,#a_r_muhsin,20180205-144400,-1.51E-14,-1.51E-14,-1.51E-14,-1.51E-14,-1.51E-14,-1.51E-14,-1.51E-14,-1.51E-14,-1.51E-14,-1.51E-14,-1.51E-14,-1.51E-14,-1.51E-14,9.316645587,9.751506682,11.72370582,13.17907971,18.10094783,10.84916935,11.2640702,12.43734163,12.31113915,9.480067882,9.29143588,8.759544549,9.995095924,10.46147139,10.21197901,13.78007089,14.70964319,11.42669098,10.97337032,10.71931652,6.743320427,6.377111045,5.279041313,3.936815095,2.349564422,1.260237217,5.336349383,7.900804711,9.751853784,10.08825838,10.49955848,6.800059744,4.951872239,4.844530528,5.690948628,6.594894537,5.337047584,4.620779762,3.603206398,2.718889652,2.11360402,5.348957756,9.889937376,10.20850511,9.910794254,9.097979586,6.136266712,1.87018175,0.82548002,0.824684925,0.54853552,0.547301585,0.546057249,0.546057249,0.546057249,0.546057249,0.544833478,0.543599429,1.161050202,1.163852241,1.778590849,1.772620249,1.766600075,1.75310516,2.35694422,2.711896081,3.420653611,3.745249488,3.734865419,3.38437053,2.671936331,2.643041295,2.638007148,2.29095896,2.037231552,1.782353967,0.839618419,0.815555915,0,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1291,#melbournevictory,20171008-000000,7.522572679,11.49702397,9.711326803,7.905584452,27.9566571,44.28971634,40.31526504,40.31526504,43.50205286,26.66698221,6.402789822,6.402789822,7.766198126,4.593077018,1.39028106,2.719452476,7.406241187,10.76953739,10.75587069,15.21273532,18.39014973,13.70336102,8.976656508,11.64216057,9.858513506,5.351927677,5.351927677,5.351927677,2.686423616,-1.15E-14,-1.15E-14,2.587236098,5.194259823,5.194259823,5.194259823,5.194259823,2.607023725,1.109909126,6.456598159,13.64168321,13.64168321,13.64168321,12.53177408,7.185085052,1.020253353,1.027904971,2.041403222,2.041403222,2.041403222,7.524924881,11.13847943,12.25116852,12.25116852,12.25116852,5.747393504,3.034516995,1.767256397,3.81009286,3.81009286,8.324253844,11.95787884,11.09895211,9.057589143,10.99997703,6.507846491,3.875304706,3.875304706,3.87383121,2.748470232,3.54816001,2.446663471,3.25917677,9.756543432,15.46173404,17.43898132,19.44523735,19.37397082,13.62177114,8.767696121,5.976030706,4.856108038,4.852326284,4.844624321,4.849033649,6.518619244,6.459072045,7.364732213,8.24987477,7.295934796,66.22122968,126.1078151,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1292,#melbournevictory,20171008-061200,0.006011454,0.030527129,0.024515674,0.024515674,0.024515674,0.024515674,-3.30E-14,0.007170013,0.007170013,0.007170013,0.024835394,0.024835394,0.025923016,0.025923016,0.025923016,0.016929855,0.016929855,0.008672219,0.017789138,0.017789138,0.009116919,0.009116919,2.108190393,4.169916334,4.169916334,6.322092709,6.356164394,6.383278253,4.312435393,4.312435393,2.160259018,2.126187333,-3.24E-14,-3.24E-14,-3.24E-14,-3.24E-14,-3.24E-14,-3.24E-14,-3.24E-14,-3.24E-14,7.296173493,11.91685186,13.84831755,13.84831755,15.71437337,10.3060172,5.685338839,3.753873145,5.578939336,5.558827424,5.456707268,7.262449619,9.010306845,8.952357954,7.106414049,7.03217837,15.41055404,26.83506473,25.06794743,26.55910111,24.86398852,16.15760013,2.985232214,4.422752289,5.962917331,11.08721337,9.60948373,9.60948373,8.171963655,5.140644935,-2.75E-14,3.027099976,4.133294233,8.859998744,8.859998744,8.859998744,5.832898768,5.961185023,2.47904526,3.69419196,4.919131632,4.919131632,3.68465112,2.440086373,1.224939673,-2.66E-14,-2.66E-14,2.706284898,3.711415293,83.4796598,172.2747033,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000
1293,#melbournevictory,20171008-091400,174.2134512,172.0479597,172.2211064,92.95989941,4.673838021,2.735090154,2.697522208,1.52110629,1.515425668,1.006443571,1.006443571,0.503218085,0.501356941,-6.77E-14,1.130518918,2.265291905,2.753781031,3.244085538,5.748476621,7.13159861,5.996825623,5.508785724,5.018481216,2.514090134,0.000904995,0.484086474,0.966818726,0.966818726,0.966818726,2.727056326,2.657979969,4.601011151,4.601011151,5.055913836,59.16612604,116.0443877,113.6181751,113.6181751,113.1632724,57.29297322,0.000771772,0.289381738,0.578680374,0.578845734,0.578239322,0.866683928,0.867372598,1.238784628,1.241178836,1.242277365,1.605907141,1.316767743,0.656057077,0.65349751,0.652559719,0.00174673,0.001587492,0.001587492,0.001759312,0.001772065,0.000345311,0.000345311,0.000520496,0.303973611,0.605950552,0.605950552,0.605950552,0.605775367,0.302150432,-5.23E-14,0.000416529,0.310148909,0.610726845,1.311776156,1.311776156,1.311359627,1.001811263,0.701233327,0.000369874,0.000369874,0.000369874,0.000185858,0.000185858,-5.25E-14,-5.25E-14,-5.25E-14,0.000433456,0.001156603,0.051538091,0.051538091,0.053317996,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1294,#melbournevictory,20171111-234400,0.01010859,0.01010859,0.01010859,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,-5.93E-14,2.207794311,4.445389983,4.445389983,4.445389983,9.266441799,11.94334327,9.7057476,9.7057476,9.7057476,4.884695784,-5.95E-14,2.048323568,2.079183944,4.103726948,11.07428754,18.1294249,16.08110133,20.15182769,22.27579122,15.30523062,8.250093266,8.250093266,4.148506537,-6.22E-14,-6.22E-14,1.747857226,3.514974527,3.514974527,3.514974527,3.514974527,1.767117301,-6.22E-14,-6.22E-14,3.850697129,7.743060831,7.743060831,7.743060831,7.743060831,3.892363701,-6.26E-14,1.642693046,3.302542108,3.302542108,3.302542108,3.302542108,1.659849062,3.626568036,86.70842636,176.2085514,176.2123488,188.4656797,198.5521698,115.4703115,25.97018642,26.58939358,14.96191093,1.248852814,1.248852814,1.248852814,0.62584825,-4.15E-14,51.96053353,104.1564487,1,1000,1000,1000,1000,1000,1000,1,1000,1000,1000,1000,1000,0,1000,1000,1000,0,1000,1000
